country,cell_id,radio,lon,lat,year,net,mcc,population
Spain,435,GSM,-3.029,43.328,2020,1,214,7179.354983
Spain,436,GSM,-3.029,43.351,2020,4,214,0.0
Spain,437,GSM,-3.028,43.301,2020,4,214,978.9387246
Spain,438,GSM,-3.028,43.314,2020,3,214,8691.867774
Spain,439,GSM,-3.028,43.323,2020,7,214,10852.889156
Spain,440,GSM,-3.028,43.328,2020,3,214,6852.837265
Spain,441,GSM,-3.028,43.328,2020,7,214,6852.837265
Spain,442,GSM,-3.028,43.369,2020,7,214,1805.6214958
Spain,443,GSM,-3.027,43.305,2020,3,214,1636.4650511
Spain,444,GSM,-3.027,43.31,2020,3,214,6208.2474653
Spain,445,GSM,-3.027,43.314,2020,3,214,9923.420744
Spain,446,GSM,-3.027,43.326,2020,1,214,8764.451369
Spain,447,GSM,-3.027,43.327,2020,4,214,7764.686757
Spain,448,GSM,-3.027,43.328,2020,7,214,6423.791798
Spain,449,GSM,-3.027,43.331,2020,7,214,2910.570797
Spain,450,GSM,-3.027,43.339,2020,1,214,211.983563
Spain,451,GSM,-3.026,43.299,2020,4,214,1002.3767596
Spain,452,GSM,-3.026,43.308,2020,7,214,4738.1863211
Spain,453,GSM,-3.026,43.317,2020,4,214,11856.915593
Spain,454,GSM,-3.026,43.323,2020,3,214,11327.160716
Spain,455,GSM,-3.026,43.324,2020,3,214,10705.815411
Spain,456,GSM,-3.026,43.325,2020,4,214,9494.034256
Spain,457,GSM,-3.026,43.327,2020,4,214,7196.617366
Spain,458,GSM,-3.026,43.349,2020,3,214,0.0
Spain,459,GSM,-3.025,43.3,2020,7,214,1195.1565906
Spain,460,GSM,-3.025,43.306,2020,7,214,3556.5564234
Spain,461,GSM,-3.025,43.315,2020,1,214,12376.424284
Spain,462,GSM,-3.025,43.315,2020,7,214,12376.424284
Spain,463,GSM,-3.025,43.321,2020,3,214,12268.929094
Spain,464,GSM,-3.025,43.322,2020,3,214,11824.544392
Spain,465,GSM,-3.025,43.323,2020,3,214,11022.90271
Spain,466,GSM,-3.025,43.377,2020,3,214,284.0587125
Spain,467,GSM,-3.024,43.22,2020,3,214,241.0232095
Spain,468,GSM,-3.024,43.305,2020,7,214,3008.3711442
Spain,469,GSM,-3.024,43.306,2020,4,214,4077.984266
Spain,470,GSM,-3.024,43.307,2020,3,214,5052.7058954
Spain,471,GSM,-3.024,43.31,2020,1,214,8409.004293
Spain,472,GSM,-3.024,43.311,2020,1,214,10132.3212973
Spain,473,GSM,-3.024,43.314,2020,7,214,13063.446915
Spain,474,GSM,-3.024,43.316,2020,3,214,13362.499765
Spain,475,GSM,-3.024,43.324,2020,1,214,9881.761235
Spain,476,GSM,-3.024,43.325,2020,7,214,8473.217983
Spain,477,GSM,-3.024,43.337,2020,1,214,63.9289316
Spain,478,GSM,-3.023,43.22,2020,3,214,221.76119132
Spain,479,GSM,-3.023,43.299,2020,7,214,1513.1513793
Spain,480,GSM,-3.023,43.305,2020,1,214,3358.9155611
Spain,481,GSM,-3.023,43.312,2020,3,214,11981.949377
Spain,482,GSM,-3.023,43.312,2020,7,214,11981.949377
Spain,483,GSM,-3.023,43.313,2020,7,214,13015.148896
Spain,484,GSM,-3.023,43.316,2020,1,214,13990.412669
Spain,485,GSM,-3.023,43.317,2020,4,214,14259.312987
Spain,486,GSM,-3.023,43.319,2020,1,214,14121.571704
Spain,487,GSM,-3.023,43.32,2020,1,214,13381.645393
Spain,488,GSM,-3.023,43.321,2020,3,214,13038.663579
Spain,489,GSM,-3.023,43.321,2020,7,214,13038.663579
Spain,490,GSM,-3.023,43.322,2020,7,214,12114.934769
Spain,491,GSM,-3.023,43.324,2020,1,214,9559.446519
Spain,492,GSM,-3.023,43.325,2020,4,214,7887.006946
Spain,493,GSM,-3.023,43.338,2020,7,214,153.4463161
Spain,494,GSM,-3.023,43.339,2020,3,214,186.29521210000001
Spain,495,GSM,-3.022,43.221,2020,7,214,218.18745312000001
Spain,496,GSM,-3.022,43.307,2020,1,214,5780.8696233
Spain,497,GSM,-3.022,43.311,2020,1,214,10966.1078953
Spain,498,GSM,-3.022,43.313,2020,3,214,12779.047261
Spain,499,GSM,-3.022,43.316,2020,4,214,14332.343233
Spain,500,GSM,-3.022,43.317,2020,4,214,14547.181747
Spain,501,GSM,-3.022,43.318,2020,1,214,14321.241136
Spain,502,GSM,-3.022,43.318,2020,3,214,14321.241136
Spain,503,GSM,-3.022,43.32,2020,1,214,12996.118789
Spain,504,GSM,-3.022,43.321,2020,7,214,12582.823806
Spain,505,GSM,-3.022,43.322,2020,1,214,11762.643086
Spain,506,GSM,-3.022,43.322,2020,3,214,11762.643086
Spain,507,GSM,-3.022,43.323,2020,4,214,10526.063279
Spain,508,GSM,-3.022,43.323,2020,7,214,10526.063279
Spain,509,GSM,-3.022,43.325,2020,1,214,7345.747213
Spain,510,GSM,-3.022,43.325,2020,25,214,7345.747213
Spain,511,GSM,-3.022,43.327,2020,25,214,4808.96969
Spain,512,GSM,-3.021,43.223,2020,1,214,213.6010434
Spain,513,GSM,-3.021,43.297,2020,1,214,1587.585829
Spain,514,GSM,-3.021,43.298,2020,1,214,1741.1171405
Spain,515,GSM,-3.021,43.299,2020,1,214,1851.7863593
Spain,516,GSM,-3.021,43.3,2020,3,214,1891.9303606
Spain,517,GSM,-3.021,43.313,2020,7,214,12226.474154
Spain,518,GSM,-3.021,43.316,2020,4,214,14309.320157
Spain,519,GSM,-3.021,43.319,2020,7,214,13323.678466
Spain,520,GSM,-3.021,43.32,2020,1,214,12286.452223
Spain,521,GSM,-3.021,43.32,2020,7,214,12286.452223
Spain,522,GSM,-3.021,43.32,2020,25,214,12286.452223
Spain,523,GSM,-3.021,43.321,2020,3,214,11683.100757
Spain,524,GSM,-3.021,43.321,2020,4,214,11683.100757
Spain,525,GSM,-3.021,43.321,2020,7,214,11683.100757
Spain,526,GSM,-3.021,43.321,2020,25,214,11683.100757
Spain,527,GSM,-3.021,43.323,2020,7,214,9845.383884
Spain,528,GSM,-3.021,43.323,2020,25,214,9845.383884
Spain,529,GSM,-3.021,43.324,2020,7,214,8504.730375
Spain,530,GSM,-3.021,43.324,2020,25,214,8504.730375
Spain,531,GSM,-3.021,43.325,2020,7,214,6883.667528
Spain,532,GSM,-3.021,43.325,2020,25,214,6883.667528
Spain,533,GSM,-3.021,43.368,2020,4,214,2267.0252576
Spain,534,GSM,-3.02,43.222,2020,1,214,188.66585726
Spain,535,GSM,-3.02,43.292,2020,1,214,850.48367067
Spain,536,GSM,-3.02,43.301,2020,7,214,2133.712243
Spain,537,GSM,-3.02,43.314,2020,1,214,12132.842655
Spain,538,GSM,-3.02,43.32,2020,3,214,11540.848217
Spain,539,GSM,-3.02,43.321,2020,1,214,10512.559754
Spain,540,GSM,-3.02,43.321,2020,3,214,10512.559754
Spain,541,GSM,-3.02,43.321,2020,7,214,10512.559754
Spain,542,GSM,-3.02,43.329,2020,3,214,2029.717021
Spain,543,GSM,-3.02,43.329,2020,7,214,2029.717021
Spain,544,GSM,-3.02,43.331,2020,1,214,650.739831
Spain,545,GSM,-3.02,43.333,2020,7,214,143.405082
Spain,546,GSM,-3.02,43.336,2020,1,214,374.2651171
Spain,547,GSM,-3.02,43.35,2020,1,214,1144.885153
Spain,548,GSM,-3.02,43.354,2020,7,214,1995.863846
Spain,549,GSM,-3.02,43.367,2020,4,214,2983.9129018
Spain,550,GSM,-3.019,43.224,2020,1,214,198.1974776
Spain,551,GSM,-3.019,43.29,2020,4,214,870.59405397
Spain,552,GSM,-3.019,43.294,2020,3,214,1381.9253609
Spain,553,GSM,-3.019,43.297,2020,1,214,1935.5995054
Spain,554,GSM,-3.019,43.3,2020,1,214,2163.515296
Spain,555,GSM,-3.019,43.302,2020,1,214,2608.705782
Spain,556,GSM,-3.019,43.312,2020,1,214,10120.351374
Spain,557,GSM,-3.019,43.318,2020,4,214,12507.87422
Spain,558,GSM,-3.019,43.319,2020,3,214,11614.839802
Spain,559,GSM,-3.019,43.32,2020,1,214,10441.676698
Spain,560,GSM,-3.019,43.32,2020,4,214,10441.676698
Spain,561,GSM,-3.019,43.32,2020,7,214,10441.676698
Spain,562,GSM,-3.019,43.321,2020,7,214,9775.578346
Spain,563,GSM,-3.019,43.322,2020,7,214,9061.121273
Spain,564,GSM,-3.019,43.323,2020,3,214,8298.293782
Spain,565,GSM,-3.019,43.333,2020,7,214,296.676535
Spain,566,GSM,-3.019,43.347,2020,7,214,550.282561
Spain,567,GSM,-3.018,43.291,2020,7,214,1243.4350853
Spain,568,GSM,-3.018,43.296,2020,1,214,1943.9664385
Spain,569,GSM,-3.018,43.305,2020,7,214,3968.14349
Spain,570,GSM,-3.018,43.319,2020,7,214,10484.778452
Spain,571,GSM,-3.018,43.32,2020,7,214,9455.117318
Spain,572,GSM,-3.018,43.321,2020,1,214,9037.710071
Spain,573,GSM,-3.018,43.322,2020,1,214,8591.700193
Spain,574,GSM,-3.018,43.323,2020,3,214,7682.938379
Spain,575,GSM,-3.018,43.324,2020,7,214,6863.622054
Spain,576,GSM,-3.018,43.327,2020,3,214,4152.563929
Spain,577,GSM,-3.018,43.328,2020,7,214,3426.702077
Spain,578,GSM,-3.018,43.359,2020,7,214,5042.450631
Spain,579,GSM,-3.018,43.379,2020,3,214,198.2975899
Spain,580,GSM,-3.017,43.225,2020,3,214,187.86629621
Spain,581,GSM,-3.017,43.226,2020,3,214,209.66685529
Spain,582,GSM,-3.017,43.277,2020,4,214,298.24243740000003
Spain,583,GSM,-3.017,43.295,2020,1,214,1874.8181128
Spain,584,GSM,-3.017,43.296,2020,3,214,2087.0192759
Spain,585,GSM,-3.017,43.296,2020,7,214,2087.0192759
Spain,586,GSM,-3.017,43.297,2020,4,214,2226.2848631
Spain,587,GSM,-3.017,43.297,2020,7,214,2226.2848631
Spain,588,GSM,-3.017,43.301,2020,1,214,2343.894375
Spain,589,GSM,-3.017,43.301,2020,3,214,2343.894375
Spain,590,GSM,-3.017,43.304,2020,1,214,3474.050442
Spain,591,GSM,-3.017,43.306,2020,1,214,4090.265502
Spain,592,GSM,-3.017,43.309,2020,4,214,6541.991819
Spain,593,GSM,-3.017,43.317,2020,7,214,11333.718898
Spain,594,GSM,-3.017,43.319,2020,7,214,9372.494788
Spain,595,GSM,-3.017,43.32,2020,3,214,8552.245696
Spain,596,GSM,-3.017,43.32,2020,7,214,8552.245696
Spain,597,GSM,-3.017,43.321,2020,3,214,8406.669901
Spain,598,GSM,-3.017,43.323,2020,7,214,7400.614866
Spain,599,GSM,-3.017,43.324,2020,3,214,6453.969278
Spain,600,GSM,-3.017,43.33,2020,1,214,2587.826481
Spain,601,GSM,-3.017,43.334,2020,3,214,647.560067
Spain,602,GSM,-3.017,43.354,2020,1,214,4372.624202
Spain,603,GSM,-3.017,43.362,2020,4,214,5742.293231
Spain,604,GSM,-3.017,43.364,2020,4,214,4961.3427475
Spain,605,GSM,-3.017,43.372,2020,7,214,867.3737532
Spain,606,GSM,-3.016,43.288,2020,1,214,1532.5334269
Spain,607,GSM,-3.016,43.293,2020,1,214,2038.9473198
Spain,608,GSM,-3.016,43.294,2020,7,214,2075.2835888
Spain,609,GSM,-3.016,43.295,2020,1,214,2010.4468454
Spain,610,GSM,-3.016,43.297,2020,1,214,2285.7389114
Spain,611,GSM,-3.016,43.297,2020,3,214,2285.7389114
Spain,612,GSM,-3.016,43.301,2020,1,214,2357.969238
Spain,613,GSM,-3.016,43.301,2020,4,214,2357.969238
Spain,614,GSM,-3.016,43.314,2020,4,214,10114.516434
Spain,615,GSM,-3.016,43.316,2020,3,214,10417.807482
Spain,616,GSM,-3.016,43.317,2020,7,214,10042.762729
Spain,617,GSM,-3.016,43.319,2020,4,214,8393.134722
Spain,618,GSM,-3.016,43.321,2020,7,214,7646.315232
Spain,619,GSM,-3.016,43.323,2020,1,214,6869.438884
Spain,620,GSM,-3.016,43.325,2020,1,214,5660.144322
Spain,621,GSM,-3.016,43.329,2020,7,214,4047.887222
Spain,622,GSM,-3.016,43.339,2020,1,214,1316.1807171
Spain,623,GSM,-3.016,43.355,2020,1,214,5322.524171
Spain,624,GSM,-3.016,43.36,2020,4,214,6045.029997
Spain,625,GSM,-3.016,43.363,2020,7,214,5340.9540195
Spain,626,GSM,-3.016,43.377,2020,3,214,334.0472953
Spain,627,GSM,-3.015,43.227,2020,7,214,247.48629406999999
Spain,628,GSM,-3.015,43.263,2020,4,214,504.3194421
Spain,629,GSM,-3.015,43.287,2020,3,214,1628.9479938
Spain,630,GSM,-3.015,43.287,2020,7,214,1628.9479938
Spain,631,GSM,-3.015,43.292,2020,1,214,2361.0497435
Spain,632,GSM,-3.015,43.299,2020,1,214,2286.782784
Spain,633,GSM,-3.015,43.322,2020,1,214,6531.60036
Spain,634,GSM,-3.015,43.323,2020,1,214,6385.750662
Spain,635,GSM,-3.015,43.328,2020,3,214,5221.282559
Spain,636,GSM,-3.015,43.329,2020,1,214,4782.83443
Spain,637,GSM,-3.015,43.329,2020,3,214,4782.83443
Spain,638,GSM,-3.015,43.349,2020,3,214,3877.781067
Spain,639,GSM,-3.015,43.362,2020,4,214,5639.0186355
Spain,640,GSM,-3.015,43.364,2020,3,214,4600.3436025
Spain,641,GSM,-3.014,43.265,2020,4,214,477.2134665
Spain,642,GSM,-3.014,43.298,2020,7,214,2315.849775
Spain,643,GSM,-3.014,43.306,2020,3,214,3846.244775
Spain,644,GSM,-3.014,43.307,2020,1,214,4092.511516
Spain,645,GSM,-3.014,43.311,2020,1,214,7162.467631
Spain,646,GSM,-3.014,43.313,2020,7,214,7823.818897
Spain,647,GSM,-3.014,43.32,2020,1,214,6019.534685
Spain,648,GSM,-3.014,43.322,2020,3,214,6135.578773
Spain,649,GSM,-3.014,43.326,2020,1,214,6660.958677
Spain,650,GSM,-3.014,43.34,2020,7,214,2462.854107
Spain,651,GSM,-3.014,43.362,2020,7,214,5600.8278485
Spain,652,GSM,-3.014,43.363,2020,1,214,5022.4116545
Spain,653,GSM,-3.014,43.364,2020,1,214,4398.3320685
Spain,654,GSM,-3.014,43.365,2020,7,214,3549.5279456
Spain,655,GSM,-3.013,43.265,2020,1,214,455.7012621
Spain,656,GSM,-3.013,43.293,2020,1,214,3522.9645145
Spain,657,GSM,-3.013,43.294,2020,7,214,3249.6691597
Spain,658,GSM,-3.013,43.298,2020,1,214,2336.143323
Spain,659,GSM,-3.013,43.308,2020,7,214,4744.255152
Spain,660,GSM,-3.013,43.311,2020,1,214,6534.398252
Spain,661,GSM,-3.013,43.312,2020,7,214,6800.434599
Spain,662,GSM,-3.013,43.314,2020,7,214,7152.568975
Spain,663,GSM,-3.013,43.325,2020,3,214,7247.483274
Spain,664,GSM,-3.013,43.327,2020,7,214,7463.169126
Spain,665,GSM,-3.013,43.329,2020,7,214,6352.151019
Spain,666,GSM,-3.013,43.33,2020,3,214,5408.189911
Spain,667,GSM,-3.013,43.331,2020,1,214,4762.359043
Spain,668,GSM,-3.013,43.343,2020,1,214,3541.176741
Spain,669,GSM,-3.013,43.349,2020,3,214,5890.714865
Spain,670,GSM,-3.013,43.354,2020,1,214,7795.613866
Spain,671,GSM,-3.013,43.356,2020,7,214,7911.605897
Spain,672,GSM,-3.013,43.364,2020,3,214,4007.1198095
Spain,673,GSM,-3.012,43.29,2020,1,214,4007.2461332
Spain,674,GSM,-3.012,43.292,2020,3,214,4104.0097161
Spain,675,GSM,-3.012,43.293,2020,7,214,3939.2867247
Spain,676,GSM,-3.012,43.294,2020,1,214,3688.000832
Spain,677,GSM,-3.012,43.296,2020,1,214,2744.937086
Spain,678,GSM,-3.012,43.313,2020,7,214,6443.681418
Spain,679,GSM,-3.012,43.321,2020,1,214,5168.649262
Spain,680,GSM,-3.012,43.331,2020,1,214,5483.971862
Spain,681,GSM,-3.012,43.332,2020,7,214,4869.345343
Spain,682,GSM,-3.012,43.333,2020,1,214,4474.006785
Spain,683,GSM,-3.012,43.334,2020,3,214,4179.733479
Spain,684,GSM,-3.012,43.341,2020,1,214,4374.963948
Spain,685,GSM,-3.012,43.342,2020,1,214,4391.384396
Spain,686,GSM,-3.012,43.344,2020,3,214,4591.172996
Spain,687,GSM,-3.012,43.345,2020,7,214,4699.589581
Spain,688,GSM,-3.012,43.346,2020,1,214,5367.995314
Spain,689,GSM,-3.012,43.355,2020,3,214,8242.897205
Spain,690,GSM,-3.012,43.357,2020,1,214,8177.044508
Spain,691,GSM,-3.012,43.357,2020,3,214,8177.044508
Spain,692,GSM,-3.012,43.357,2020,7,214,8177.044508
Spain,693,GSM,-3.012,43.372,2020,1,214,795.7710873
Spain,694,GSM,-3.011,43.286,2020,1,214,3123.6348005
Spain,695,GSM,-3.011,43.294,2020,1,214,4096.384551
Spain,696,GSM,-3.011,43.295,2020,3,214,3424.698793
Spain,697,GSM,-3.011,43.3,2020,7,214,2697.418934
Spain,698,GSM,-3.011,43.311,2020,1,214,5629.655066
Spain,699,GSM,-3.011,43.311,2020,3,214,5629.655066
Spain,700,GSM,-3.011,43.323,2020,1,214,6219.18526
Spain,701,GSM,-3.011,43.327,2020,7,214,8341.292632
Spain,702,GSM,-3.011,43.33,2020,7,214,6604.640265
Spain,703,GSM,-3.011,43.335,2020,3,214,4865.217708
Spain,704,GSM,-3.011,43.338,2020,1,214,5271.795158
Spain,705,GSM,-3.011,43.338,2020,3,214,5271.795158
Spain,706,GSM,-3.011,43.341,2020,7,214,5373.012339
Spain,707,GSM,-3.011,43.346,2020,1,214,6227.272015
Spain,708,GSM,-3.011,43.357,2020,4,214,8451.787732
Spain,709,GSM,-3.011,43.361,2020,1,214,5678.967305
Spain,710,GSM,-3.011,43.361,2020,4,214,5678.967305
Spain,711,GSM,-3.011,43.361,2020,7,214,5678.967305
Spain,712,GSM,-3.011,43.368,2020,3,214,1403.1796246
Spain,713,GSM,-3.01,43.292,2020,1,214,4998.874888
Spain,714,GSM,-3.01,43.296,2020,7,214,3292.398511
Spain,715,GSM,-3.01,43.326,2020,7,214,7855.652839
Spain,716,GSM,-3.01,43.331,2020,3,214,6827.618418
Spain,717,GSM,-3.01,43.335,2020,1,214,5926.657593
Spain,718,GSM,-3.01,43.337,2020,1,214,5998.966377
Spain,719,GSM,-3.01,43.338,2020,1,214,6107.424587
Spain,720,GSM,-3.01,43.343,2020,1,214,6097.986289
Spain,721,GSM,-3.01,43.35,2020,7,214,8548.009814
Spain,722,GSM,-3.01,43.351,2020,1,214,8861.65526
Spain,723,GSM,-3.01,43.351,2020,3,214,8861.65526
Spain,724,GSM,-3.01,43.352,2020,1,214,9092.779312
Spain,725,GSM,-3.01,43.352,2020,3,214,9092.779312
Spain,726,GSM,-3.01,43.353,2020,7,214,9198.559311
Spain,727,GSM,-3.01,43.355,2020,3,214,9225.15333
Spain,728,GSM,-3.009,43.289,2020,3,214,5504.2561806
Spain,729,GSM,-3.009,43.289,2020,7,214,5504.2561806
Spain,730,GSM,-3.009,43.292,2020,3,214,5675.406403
Spain,731,GSM,-3.009,43.302,2020,3,214,3948.897497
Spain,732,GSM,-3.009,43.307,2020,4,214,5398.498153
Spain,733,GSM,-3.009,43.311,2020,3,214,5375.528954
Spain,734,GSM,-3.009,43.318,2020,3,214,2902.8661305
Spain,735,GSM,-3.009,43.322,2020,1,214,5040.3764275
Spain,736,GSM,-3.009,43.322,2020,3,214,5040.3764275
Spain,737,GSM,-3.009,43.326,2020,3,214,7605.730956
Spain,738,GSM,-3.009,43.327,2020,7,214,7744.168706
Spain,739,GSM,-3.009,43.328,2020,7,214,7801.485514
Spain,740,GSM,-3.009,43.33,2020,7,214,7425.756896
Spain,741,GSM,-3.009,43.332,2020,3,214,7551.295563
Spain,742,GSM,-3.009,43.332,2020,7,214,7551.295563
Spain,743,GSM,-3.009,43.335,2020,3,214,6881.124759
Spain,744,GSM,-3.009,43.34,2020,3,214,6915.326874
Spain,745,GSM,-3.009,43.342,2020,1,214,6968.386579
Spain,746,GSM,-3.009,43.346,2020,3,214,7315.277872
Spain,747,GSM,-3.009,43.355,2020,7,214,9230.212558
Spain,748,GSM,-3.009,43.36,2020,1,214,5813.206655
Spain,749,GSM,-3.009,43.365,2020,1,214,1964.2352876
Spain,750,GSM,-3.008,43.246,2020,3,214,112.18171053
Spain,751,GSM,-3.008,43.291,2020,1,214,6195.695792
Spain,752,GSM,-3.008,43.291,2020,3,214,6195.695792
Spain,753,GSM,-3.008,43.294,2020,1,214,5445.821441
Spain,754,GSM,-3.008,43.295,2020,1,214,4853.132917
Spain,755,GSM,-3.008,43.299,2020,3,214,3758.621583
Spain,756,GSM,-3.008,43.307,2020,3,214,5811.207409
Spain,757,GSM,-3.008,43.307,2020,7,214,5811.207409
Spain,758,GSM,-3.008,43.308,2020,7,214,6003.444229
Spain,759,GSM,-3.008,43.31,2020,3,214,5383.307423
Spain,760,GSM,-3.008,43.312,2020,7,214,4984.769083
Spain,761,GSM,-3.008,43.322,2020,7,214,4894.1053765
Spain,762,GSM,-3.008,43.324,2020,3,214,6256.485232
Spain,763,GSM,-3.008,43.325,2020,3,214,6673.078623
Spain,764,GSM,-3.008,43.327,2020,7,214,7389.382703
Spain,765,GSM,-3.008,43.329,2020,1,214,7653.370803
Spain,766,GSM,-3.008,43.334,2020,7,214,8091.691097
Spain,767,GSM,-3.008,43.336,2020,1,214,7946.962478
Spain,768,GSM,-3.008,43.349,2020,7,214,8617.402296
Spain,769,GSM,-3.008,43.355,2020,4,214,8986.464749
Spain,770,GSM,-3.008,43.365,2020,3,214,2071.6865121
Spain,771,GSM,-3.007,43.234,2020,1,214,565.4008253
Spain,772,GSM,-3.007,43.234,2020,7,214,565.4008253
Spain,773,GSM,-3.007,43.288,2020,1,214,5749.1218696
Spain,774,GSM,-3.007,43.289,2020,7,214,6270.4857165
Spain,775,GSM,-3.007,43.29,2020,7,214,6497.6529845000005
Spain,776,GSM,-3.007,43.298,2020,7,214,4387.275369
Spain,777,GSM,-3.007,43.302,2020,1,214,4716.616398
Spain,778,GSM,-3.007,43.305,2020,3,214,5368.878826
Spain,779,GSM,-3.007,43.307,2020,7,214,6136.835064
Spain,780,GSM,-3.007,43.309,2020,3,214,6127.957199
Spain,781,GSM,-3.007,43.31,2020,3,214,5575.1223899999995
Spain,782,GSM,-3.007,43.314,2020,7,214,3989.2710795
Spain,783,GSM,-3.007,43.317,2020,7,214,2557.8262935
Spain,784,GSM,-3.007,43.324,2020,7,214,5794.15557
Spain,785,GSM,-3.007,43.325,2020,1,214,6109.066313
Spain,786,GSM,-3.007,43.326,2020,3,214,6560.695636
Spain,787,GSM,-3.007,43.327,2020,1,214,6848.594924
Spain,788,GSM,-3.007,43.329,2020,3,214,7183.669831
Spain,789,GSM,-3.007,43.335,2020,1,214,8502.391419
Spain,790,GSM,-3.007,43.354,2020,3,214,9154.266194
Spain,791,GSM,-3.007,43.355,2020,3,214,8610.427369
Spain,792,GSM,-3.007,43.355,2020,7,214,8610.427369
Spain,793,GSM,-3.007,43.357,2020,7,214,7715.103222
Spain,794,GSM,-3.007,43.358,2020,7,214,6932.071309
Spain,795,GSM,-3.006,43.278,2020,1,214,764.3311738
Spain,796,GSM,-3.006,43.279,2020,3,214,902.758389
Spain,797,GSM,-3.006,43.294,2020,3,214,6205.740598
Spain,798,GSM,-3.006,43.294,2020,7,214,6205.740598
Spain,799,GSM,-3.006,43.308,2020,7,214,6412.100659
Spain,800,GSM,-3.006,43.311,2020,3,214,5416.779989
Spain,801,GSM,-3.006,43.313,2020,4,214,4448.647882
Spain,802,GSM,-3.006,43.327,2020,3,214,6204.415988
Spain,803,GSM,-3.006,43.328,2020,1,214,6479.980856
Spain,804,GSM,-3.006,43.328,2020,7,214,6479.980856
Spain,805,GSM,-3.006,43.329,2020,7,214,6685.906379
Spain,806,GSM,-3.006,43.331,2020,3,214,7540.61023
Spain,807,GSM,-3.006,43.332,2020,7,214,7993.194948
Spain,808,GSM,-3.006,43.334,2020,1,214,8796.553635
Spain,809,GSM,-3.006,43.358,2020,3,214,6561.415103
Spain,810,GSM,-3.006,43.36,2020,1,214,4977.803593
Spain,811,GSM,-3.006,43.361,2020,1,214,4453.194947
Spain,812,GSM,-3.005,43.236,2020,3,214,491.854935
Spain,813,GSM,-3.005,43.29,2020,1,214,7215.718247
Spain,814,GSM,-3.005,43.294,2020,1,214,6567.550141
Spain,815,GSM,-3.005,43.294,2020,3,214,6567.550141
Spain,816,GSM,-3.005,43.301,2020,1,214,5260.527512
Spain,817,GSM,-3.005,43.307,2020,4,214,6312.1838
Spain,818,GSM,-3.005,43.309,2020,3,214,6343.892559
Spain,819,GSM,-3.005,43.309,2020,7,214,6343.892559
Spain,820,GSM,-3.005,43.316,2020,7,214,2652.9593605
Spain,821,GSM,-3.005,43.318,2020,1,214,2286.9440725
Spain,822,GSM,-3.005,43.32,2020,7,214,2603.3373985
Spain,823,GSM,-3.005,43.323,2020,1,214,4075.9492795
Spain,824,GSM,-3.005,43.324,2020,3,214,4448.196959
Spain,825,GSM,-3.005,43.328,2020,7,214,5608.507641
Spain,826,GSM,-3.005,43.329,2020,1,214,5933.212967
Spain,827,GSM,-3.005,43.329,2020,3,214,5933.212967
Spain,828,GSM,-3.005,43.33,2020,3,214,6443.860579
Spain,829,GSM,-3.005,43.331,2020,7,214,6906.74484
Spain,830,GSM,-3.005,43.335,2020,1,214,9080.104053000001
Spain,831,GSM,-3.005,43.341,2020,7,214,8162.563951
Spain,832,GSM,-3.005,43.355,2020,1,214,7541.288823
Spain,833,GSM,-3.005,43.357,2020,3,214,6503.210688
Spain,834,GSM,-3.005,43.36,2020,3,214,4734.265628
Spain,835,GSM,-3.005,43.361,2020,3,214,4027.06892
Spain,836,GSM,-3.005,43.368,2020,1,214,1885.1808983
Spain,837,GSM,-3.005,43.382,2020,1,214,458.4364612
Spain,838,GSM,-3.005,43.393,2020,3,214,0.0
Spain,839,GSM,-3.004,43.277,2020,1,214,772.4645811
Spain,840,GSM,-3.004,43.289,2020,3,214,7132.659393
Spain,841,GSM,-3.004,43.289,2020,7,214,7132.659393
Spain,842,GSM,-3.004,43.291,2020,4,214,7737.145468
Spain,843,GSM,-3.004,43.292,2020,3,214,7711.422609
Spain,844,GSM,-3.004,43.295,2020,1,214,6901.679328
Spain,845,GSM,-3.004,43.296,2020,3,214,6857.1241
Spain,846,GSM,-3.004,43.297,2020,7,214,6677.66141
Spain,847,GSM,-3.004,43.301,2020,4,214,5989.333865
Spain,848,GSM,-3.004,43.302,2020,4,214,6026.804523
Spain,849,GSM,-3.004,43.31,2020,3,214,6154.373863
Spain,850,GSM,-3.004,43.312,2020,7,214,5226.221112
Spain,851,GSM,-3.004,43.317,2020,3,214,2465.4266547
Spain,852,GSM,-3.004,43.328,2020,7,214,4961.801599
Spain,853,GSM,-3.004,43.329,2020,1,214,5424.885906
Spain,854,GSM,-3.004,43.33,2020,3,214,5785.6782
Spain,855,GSM,-3.004,43.336,2020,1,214,9270.874652
Spain,856,GSM,-3.004,43.353,2020,1,214,7368.917633
Spain,857,GSM,-3.004,43.353,2020,4,214,7368.917633
Spain,858,GSM,-3.004,43.353,2020,7,214,7368.917633
Spain,859,GSM,-3.004,43.354,2020,1,214,7198.107864
Spain,860,GSM,-3.004,43.355,2020,1,214,6752.048826
Spain,861,GSM,-3.004,43.356,2020,1,214,6550.728721
Spain,862,GSM,-3.004,43.359,2020,7,214,5126.617934
Spain,863,GSM,-3.003,43.237,2020,1,214,390.3236583
Spain,864,GSM,-3.003,43.268,2020,3,214,350.5156745
Spain,865,GSM,-3.003,43.288,2020,7,214,6737.339612
Spain,866,GSM,-3.003,43.291,2020,7,214,7864.538251
Spain,867,GSM,-3.003,43.294,2020,3,214,7688.076864
